Product code_x,Bureau of Meteorology station number_x,Year,Month,Day,Temperature,Days of accumulation of maximum temperature,Quality_x,Product code_y,Bureau of Meteorology station number_y,Rainfall,Period over which rainfall was measured (days),Quality_y,CityName,Population Density,Income,Date,Parkland_Proximity,Latitude,Longitude,Mapped_CityName,Education,parks_percent_change_from_baseline_average,Gender,Age,Greenspace,Country,CountryCode,RegionName,RegionCode,CityCode,Jurisdiction,datedate,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,V1_Vaccine Prioritisation,V1_Notes,V2_Vaccine Availability,V2_Notes,V3_Vaccine Financial Support,V3_Notes,V4_Mandatory Vaccination,V4_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyLegacyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
IDCJAC0010,66214,2020,2,15,28.5,1,Y,IDCJAC0009,40913,0,1,N,Greater Sydney,440.5,2077,15/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,28,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200215,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,  The National Security Committee of Cabinet agreed to extend the entry restrictions on foreign nationals who had recently been in mainland China for a further week from 15 February 2020.     https://web.archive.org/web/20230319095335/https://parlinfo.aph.gov.au/parlInfo/download/media/pressrel/7165715/upload_binary/7165715.pdf;fileType=application%2Fpdf  https://web.archive.org/web/20221108060658/https://parlinfo.aph.gov.au/parlInfo/download/media/pressrel/7184151/upload_binary/7184151.pdf;fileType=application%2Fpdf  ,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,16,27.7,1,Y,IDCJAC0009,40913,1.8,1,N,Greater Sydney,440.5,2077,16/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,29.269230769230766,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200216,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,17,26.1,1,Y,IDCJAC0009,40913,0,1,N,Greater Sydney,440.5,2077,17/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,-5.730769231,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200217,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,18,30,1,Y,IDCJAC0009,40913,0,1,N,Greater Sydney,440.5,2077,18/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,-2.961538462,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200218,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,19,29.1,1,Y,IDCJAC0009,40913,0,1,N,Greater Sydney,440.5,2077,19/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,7,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200219,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,20,25.5,1,Y,IDCJAC0009,40913,1.4,1,N,Greater Sydney,440.5,2077,20/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,19.03846153846154,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200220,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,21,26.6,1,Y,IDCJAC0009,40913,0,1,N,Greater Sydney,440.5,2077,21/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,8.730769231,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200221,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,22,24.3,1,Y,IDCJAC0009,40913,0,1,N,Greater Sydney,440.5,2077,22/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,20.307692307692307,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200222,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,23,25.9,1,Y,IDCJAC0009,40913,1,1,N,Greater Sydney,440.5,2077,23/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,20,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200223,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,24,28.4,1,Y,IDCJAC0009,40913,1.2,1,N,Greater Sydney,440.5,2077,24/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,10.923076923076923,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200224,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,25,29.7,1,Y,IDCJAC0009,40913,1.2,1,N,Greater Sydney,440.5,2077,25/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,4.730769230769231,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200225,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,26,32.2,1,Y,IDCJAC0009,40913,0,1,N,Greater Sydney,440.5,2077,26/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,1.269230769230769,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200226,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,27,27.2,1,Y,IDCJAC0009,40913,0,1,N,Greater Sydney,440.5,2077,27/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,22,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200227,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,28,25.7,1,Y,IDCJAC0009,40913,4.8,1,N,Greater Sydney,440.5,2077,28/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,15.653846153846152,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200228,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,2,29,27.9,1,Y,IDCJAC0009,40913,0.2,1,N,Greater Sydney,440.5,2077,29/02/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,41.192307692307686,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200229,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,0,,,0,,,,,,2,1,,1,,2,,,,0,,0,,,0,,,0,,,,,-2,,-2,,-2,,-2,,,,19.44,25,19.27,22.02,0
IDCJAC0010,66214,2020,3,1,29.7,1,Y,IDCJAC0009,40913,,,,Greater Sydney,440.5,2077,1/03/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,40.42307692307692,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200301,0,,"As of 1 March 2020 there was no specific Covid-19 responses for Greater Sydney, and at this period NSW Government's Covid-19 policy was followed. Although school closing was still based on case-by-case responses, that is, only schools that had been affected and infected by Covid-19 required to close and forcing students to study from home. Students were required to stay home if they were unwell with a repiratory ilness until symptoms clear up. This represents a continuation of the policy response to COVID-19.      https://web.archive.org/web/20211214104603/https://education.nsw.gov.au/news/latest-news/coronavirus-nsw-education",0,,"As of 1 March 2020, Greater Sydney is following NSW State Government policy that SafeWork website published covid-19 pandemic plan advice but there was no workplace closing measure until 23/03/2020. This advice plan required employers to undertake a WHS risk management regarding work activities/work design in preventing greater risk of spreading  infectious diseases, employers to promote regular hand washing and good respiaratory hygine in the workplace, facilitate work from home, and continue keeping informed and up-to-date on Covid-19 information.   This represents a tightening of the policy response to Covid-19.  https://web.archive.org/web/20211214224655/https://www.safework.nsw.gov.au/resource-library/COVID-19-Coronavirus/pandemic-plan-advice",0,,"As of 1 March 2020 there was no public events Covid-19 measures from NSW Goverment and Health websites for specific targeted area in Greater Sydney. On 15 March 2020, NSW Health website - Brad Hazzard, Minister for Health published covid-19 Special state powers triggered to combat COVID-19 that he has made an Order under Section 7 of the Public Health Act 2010 to force the immediate cancellation of major events with more than 500 people that applies to NSW state entirely. This represents a continuation of the policy response to COVID-19.      https://web.archive.org/web/20210308173958/https://www.health.nsw.gov.au/news/Pages/20200315_02.aspx",0,,"As of 1 March 2020, Greater Sydney is following NSW State Government that there was no restrictions on gatherings in New South Wales until 16 March 2020 where NSW Health Minister Brad Hazzard has made an Order under Section 7 of the Public Health Act 2010 to force the immediate cancellation of public events with more than 500 people.   This represents no policy prior to the start of the pandemic in March 2020.  https://web.archive.org/web/20200910043555/https://www.nsw.gov.au/news/special-state-powers-triggered-to-combat-coronavirus",0,,"As of 1 March 2020, there were no close public transport measures in Greater Sydney. There were other measures introduced by NSW State Government which include: stringent cleaning regimes; Increased public health messaging at stations and Transport offices; the provision of hand sanitiser across high volume stations across the network; set up of a dedicated COVID-19 incidents and scenarios Taskforce; staff to validate tickets without contact via Opal and contactless card payment; advice to customers around usage of the rear door opal card reader and distance between them and our bus drivers; advice to customers to travel outside peak travel times. This represents no closing public transport policy prior to the start of the pandemic in Greater Sydney for March 2020.   https://web.archive.org/web/20211216110629/https://www.transport.nsw.gov.au/news-and-events/articles/information-and-advice-on-novel-coronavirus-covid-19",0,,"As of 1 March 2020, Greater Sydney is following NSW State Government on stay at home requirement policy. This represents no policy prior to the start of the pandemic in Greater Sydney for March 2020.   https://web.archive.org/web/20211203221241/https://www.nsw.gov.au/covid-19/stay-safe",0,,"As of 1 March 2020, there was no restrictions on internal movement policy from NSW State Government and the State's policy was being followed by Greater Sydney. This represents no policy prior to the start of the pandemic.     https://web.archive.org/web/20211203221250/https://www.nsw.gov.au/covid-19/travel-restrictions  ",3,"According to a joint media release from the Australian Prime Minister, the Minister for Health, and the Minister for Foreign Affairs and Minister for Women, foreign nationals who had been in Iran on or after 1 March 2020 were prohibited from entering Australia for 14 days from the time they had left or transited through Iran. Australian citizens, permanent residents and immediate family members who had been in Iran in the past 14 days were required to quarantine at home for 14 days after arriving in Australia. This was a tightening of restrictions on individuals returning from Iran, making them consistent with existing travel restrictions placed on individuals returning from China.  Archived link: https://web.archive.org/web/20220121004113/https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media%2Fpressrel%2F7216775%22",2,0,"As published on The Hon Josh Frydenberg MP's Media Releases on 30 March 2020 regarding ""$130 billion JobKeeper payment to keep Australians in a job"". It stated that the payment will be open to eligible businesses that receive a significant financial hit caused by the coronavirus; the payment will provide the equivalent of around 70 per cent of the national median wage; for workers in the accommodation, hospitality and retail sectors it will equate to a full median replacement wage, the payment will ensure eligible employers and employees stay connected while some businesses move into hibernation. The payment will be paid to employers, for up to six months, for each eligible employee that was on their books on 1 March 2020 and is retained or continues to be engaged by that employer.    https://web.archive.org/web/20211218233250/https://ministers.treasury.gov.au/ministers/josh-frydenberg-2018/media-releases/130-billion-jobkeeper-payment-keep-australians-job",0,"As of 1 March 2020, there was no measures on Debt and Contract Relief for Households in Greater Sydney. At this period Greater Sydney was still following every Covid-19 response from NSW State Government as it was still in an early stage of the pandemic. Although there was debt/contract relief response from NSW State Governement on 15 April 2020 that stated ""If you rent a home and are financially affected by coronavirus"" a temporary 60-day halt on evictions for tenants behind in their rent due to coronavirus (COVID-19) was introduced by the NSW Government.     https://web.archive.org/web/20200828213149/https://www.nsw.gov.au/life-events/coronavirus-covid-19/if-you-rent-a-home-and-are-financially-affected-by-coronavirus",,,,,1,1,"As of 1 March 2020, New South Wales was still following previous Covid-19 response on public information campaigns on 6 February 2020 that stated ""Be aware of the symptoms, be wary of false reports"". NSW Chief Health Officer, Dr Kerry Chant said there have been multiple incorrect and alarmist social media posts regarding the spread and severity of the disease, prompting NSW Health to remind all residents to fact check.    https://web.archive.org/web/20210831171657/https://www.health.nsw.gov.au/news/Pages/20200206_00.aspx",1,"According to a transcript of the Deputy Chief Medical Officer's press conference which was published on 7 March 2020, COVID-19 testing was recommended for travellers returning from countries considered to have a high or medium COVID-19 risk. However, testing was considered to be a clinical decision to be negotiated with an individual's doctor. Some States and Territories specifically advised individuals to speak with their doctors to discuss testing.  Other Australian Government media releases (such as one published on 3 March 2020) only mentioned COVID-19 testing for individuals who had returned from overseas or come into close contact with COVID-19 cases who had returned from overseas.  The limited testing availability in place was a continuation of existing measures.  Archived links: https://web.archive.org/web/20220329040340/https://www.health.gov.au/news/deputy-chief-medical-officers-press-conference-about-covid-19 https://web.archive.org/web/20210410144634/https://www.health.gov.au/news/chief-medical-officer-and-minister-hunts-joint-press-conference-on-coronavirus-covid-19",2,"As of 1 March 2020, NSW Health carried out contact tracing especially for international travellers from Iran who arrived in Sydney on Sunday 23 February on Qatar Airways Flight QR 908. There were 6 Covid-19 cases on this flight. This represents a tightening of policy responses to Covid-19.    https://web.archive.org/web/20211215235222/https://www.health.nsw.gov.au/news/Pages/20200301_00.aspx     https://web.archive.org/web/20211219063115/https://www.health.nsw.gov.au/news/Pages/20200301_01.aspx",,,0,,0,,"As of 1 March 2020, Greater Sydney is following NSW State Government policy that people with COVID-19 symptoms should isolate and wear a surgical face mask when in the same room as someone else, or when they are seeking medical attention, to reduce the risk of transmission. Health-care workers treating suspected COVID-19 patients should wear appropriate PPE. However, NSW Health does not recommend mask-wearing for the general population.     https://web.archive.org/web/20200301125245/https://www.health.nsw.gov.au/Infectious/alerts/Pages/coronavirus-faqs.aspx#2-2",0,,There was no vaccination policy at the time since vaccines were rolled out in NSW in February 2021.    This represents continuation in the COVID-19 policy response.     https://web.archive.org/web/20210220042222/https://www.health.nsw.gov.au/Infectious/covid-19/vaccine/Pages/community.aspx,2,1,"As published on NSW government website, there are extra precautions that apply to residential care homes. Visitors to the facility must take extra care.  Limit visits to a short duration.  Limit visits to a maximum of two visitors at one time per day.  No large group visits or gatherings, including social activities or entertainment (including school groups of any size).  Children aged 16 years or younger should not be permitted to visit.  Visits should be conducted in the residentâ€™s room, outdoors, or in a specific designated area, rather than in communal areas.  All visitors must practice physical distancing where possible, including maintaining a distance of 1.5 metres.  This represents continuation in the COVID-19 policy response.   https://web.archive.org/web/20200504062101/https://www.health.nsw.gov.au/Infectious/covid-19/Pages/aged-care-faq.aspx    https://web.archive.org/web/20211203032019/https://legislation.nsw.gov.au/file/Public%20Health%20%28COVID-19%20Restrictions%20on%20Gathering%20and%20Movement%29%20Order%202020_200404.pdf    https://web.archive.org/web/20200414140809/https://www.health.gov.au/sites/default/files/documents/2020/03/coronavirus-covid-19-guidelines-for-outbreaks-in-residential-care-facilities.pdf",,,-2,,-2,,-2,,-2,,,,13.89,20.24,25,23.21,37.5
IDCJAC0010,66214,2020,3,2,38,1,Y,IDCJAC0009,40913,,,,Greater Sydney,440.5,2077,2/03/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,1.923076923076923,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200302,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,"According to a joint media released published by the Australian Minister for Health and the Chief Medical Officer published on 2 March 2020, healthcare and residential aged care workers arriving in Australia from Italy and South Korea were asked not to attend work for 14 days after arriving in Australia. This was an escalation of public health advice directed towards individuals arriving from Italy and South Korea.    Existing travel restrictions imposed on individuals arriving from China and Iran remained the same:  Foreign nationals who had been in Iran or China within the past 14 days were prohibited from entering Australia. Australian citizens, permanent residents and immediate family members who had been in Iran or China in the past 14 days were required to quarantine at home for 14 days after arriving in Australia.     Archived links:  https://web.archive.org/web/20220121004113/https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media%2Fpressrel%2F7216775%22  https://web.archive.org/web/20220121011945/https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media%2Fpressrel%2F7218407%22",2,0,,0,,,,,,1,1,,1,,2,,,,0,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,13.89,20.24,25,23.21,37.5
IDCJAC0010,66214,2020,3,3,21.9,1,Y,IDCJAC0009,40913,,,,Greater Sydney,440.5,2077,3/03/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,-23.65384615,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200303,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,2,0,,0,,,,,,1,1,,1,,2,"As of 3 March 2020, NSW Health had nine confirmed cases since the outbreak of COVID-19 began, with three new cases confirmed yesterday by Health Minister Brad Hazzard and Chief Health Officer Dr Kerry Chant. Dr Chant urged people to ensure they are aware of the symptoms of COVID-19 and seek immediate health assessment if symptoms develop, if they have returned from countries at risk including mainland China, Iran, Italy, South Korea, Japan, Singapore, Indonesia, Thailand, Hong Kong and Cambodia. This represents a continuation of comprehensive contact tracing.    https://web.archive.org/web/20211219063621/https://www.health.nsw.gov.au/news/Pages/20200303_00.aspx",,,0,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,13.89,20.24,25,23.21,37.5
IDCJAC0010,66214,2020,3,4,25.6,1,Y,IDCJAC0009,40913,,,,Greater Sydney,440.5,2077,4/03/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,-30.15384615,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200304,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,2,0,,0,,,,,,1,1,,1,,2,"As of 4 March 2020, An additional six confirmed cases of COVID-19 across Sydney this evening brings the total number of positive infections in NSW since the outbreak began to 22. The new cases include an elderly female resident at a Macquarie Park nursing facility, a female doctor who works at Liverpool Hospital, a female patient from the Northern Beaches, a male from Cronulla and a female who is believed to have returned from the Philippines. This represents a continuation of comprehensive contact tracing.     https://web.archive.org/web/20211219064536/https://www.health.nsw.gov.au/news/Pages/20200304_06.aspx",,,0,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,13.89,20.24,25,23.21,37.5
IDCJAC0010,66214,2020,3,5,22.8,1,Y,IDCJAC0009,40913,,,,Greater Sydney,440.5,2077,5/03/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,-37.03846154,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200305,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,"According to a joint media release from the Australian Prime Minister, the Minister for Health, and the Minister for Foreign Affairs and Minister for Women, foreign nationals who had been in the Republic of Korea on or after 5 March 2020 were prohibited from entering Australia for 14 days from the time they had left or transited through Korea. Australian citizens, permanent residents and immediate family members who had been in Iran in the past 14 days were required to quarantine at home for 14 days after arriving in Australia.   Enhanced health screening and temperature checking arrangements were implemented for individuals arriving in Australia from Italy during this time.    This was a tightening of measures imposed on individuals arriving from the Republic of Korea and Italy. Existing travel restrictions imposed on individuals arriving from China and Iran remained the same:  Foreign nationals who had been in Iran or China within the past 14 days were prohibited from entering Australia. Australian citizens, permanent residents and immediate family members who had been in Iran or China in the past 14 days were required to quarantine at home for 14 days after arriving in Australia.     Archived links:  https://web.archive.org/web/20220121001025/https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media%2Fpressrel%2F7223641%22  https://web.archive.org/web/20220121011945/https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media%2Fpressrel%2F7218407%22",2,0,,0,,,,,,1,1,,1,,2,"As of 5 March 2020, NSW Health and Education advise Epping Boys High School will be closed on Friday 6 March following confirmation a Year 11 student at the school has tested positive for COVID-19. The one day closure will enable the school community and health officials to work through a contact and containment strategy. Students at the school are advised to stay at home and self isolate over the weekend. Staff are also asked to stay at home and self isolate. The school will provide a further update over the weekend about next steps. The case brings the number of confirmed cases in NSW to 25. This represents a continuation of comprehensive contact tracing.     https://web.archive.org/web/20211219064910/https://www.health.nsw.gov.au/news/Pages/20200305_02.aspx",,,0,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,13.89,20.24,25,23.21,37.5
IDCJAC0010,66214,2020,3,6,27.6,1,Y,IDCJAC0009,40913,,,,Greater Sydney,440.5,2077,6/03/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,-3.653846154,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200306,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,2,0,,0,,,,,,1,1,,2,"Following testing policy from NSW Government, Department of Health on 1 March 2020 that people who become unwell after travel from a number of other countries and regions are also recommended to be assessed for COVID-19 testing, on 6 March 2020, NSW Health Department, Chief Health Officer Dr Kerry Chant said â€œIt is important people take action to keep their family and friends safe. Donâ€™t be afraid to speak to your doctor if you have any symptoms"", while we see and treat everyone, we will always prioritise more seriously unwell patients. GPs can arrange for COVID-19 testing, or if you are very unwell, you can also call ahead before attending your local emergency department for assessment. This represents a tightening of policy responses to Covid-19.    https://web.archive.org/web/20211219051901/https://www.health.nsw.gov.au/news/Pages/20200306_00.aspx",2,"As of 6 March 2020, NSW Health today confirmed three new cases of COVID-19, bringing the total number of positive cases to 28 in the state since the outbreak began. Two of the new cases, a 24-year-old female and 21-year-old male, are both staff members at the Dorothy Henderson Lodge Aged Care Facility. This represents a continuation of comprehensive contact tracing.     https://web.archive.org/web/20211219065252/https://www.health.nsw.gov.au/news/Pages/20200306_00.aspx",,,0,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,13.89,20.24,27.08,25.6,37.5
IDCJAC0010,66214,2020,3,7,24.9,1,Y,IDCJAC0009,40913,,,,Greater Sydney,440.5,2077,7/03/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,26.96153846153846,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200307,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,2,0,,0,,,,,,1,1,,2,,2,,,,0,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,13.89,20.24,27.08,25.6,37.5
IDCJAC0010,66214,2020,3,8,23.2,1,Y,IDCJAC0009,40913,,,,Greater Sydney,440.5,2077,8/03/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,1.346153846153846,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200308,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,"As published on the Department of Home Affairs website, The Australian Government announced on 12 March 2020 that travel restrictions will continue to apply to travellers arriving from any part of mainland China, Iran, Republic of Korea and Italy.    Foreign nationals (excluding permanent residents of Australia) who have been in the following countries will not be allowed to enter Australia for 14 days from the time they have left or transited through:  mainland China  Iran  Republic of Korea  Italy.  Australian citizens and permanent residents will still be able to enter, as will their immediate family members (spouses, legal guardians or dependants only). They will be required to self-isolate at home for 14 days from the day they left China, Iran, the Republic of Korea or Italy.  Australia will deny entry to anyone who has left or transited a country subject to travel restrictions within the previous 14 days, with the exception of:  Australian citizens  permanent residents  New Zealand citizens resident in Australia  immediate family members of Australian citizens and permanent residents including spouses, minor dependants and legal guardians diplomats.  This represents a continuation of the policy response.  https://web.archive.org/web/20200314024611/https://www.homeaffairs.gov.au/news-media/current-alerts/novel-coronavirus    ",2,0,,0,,,,,,1,1,,2,,2,,,,0,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,13.89,20.24,27.08,25.6,37.5
IDCJAC0010,66214,2020,3,9,22.2,1,Y,IDCJAC0009,40913,,,,Greater Sydney,440.5,2077,9/03/2020,5306939.354,-33.8688,151.2093,Greater Sydney,64.5,-10.61538462,99,36.8,7051.793,Australia,AUS,New South Wales,AUS_NSW,AUS_1GSYD,CITY_TOTAL,20200309,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,2,0,,0,,,,,,1,1,,2,,2,,,,0,,0,,,0,,,2,1,,,,-2,,-2,,-2,,-2,,,,13.89,20.24,27.08,25.6,37.5
